correlation_measure,subgrouping,file_name,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,weight_type,mean_estimate,mean_se,coverage_true,coverage_obs,n_reps,corr_setting,eta_setting,scenario_label,bias_true,abs_bias_true,bias_obs,abs_bias_obs,coverage_true_dist,coverage_obs_dist,Y_subgrouping,X_subgrouping,est_cov
Phi,L_Y_sev__K_X_sev,all_phi_L_Y_sev__K_X_sev_results.rds,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.22083913885012937,0.09928627354320642,0.2161,0.91,10000,"rho_xy=0.5, rho_uv=0.5, rho_true=0.5","eta_x=4, eta_y=4","rho_xy=0.5, rho_uv=0.5; eta_x=4, eta_y=4",-0.2791608611498706,0.2791608611498706,-0.013048743582236427,0.013048743582236427,0.7339,0.039999999999999925,Severity,Severity,"0.221 (0.216, 0.910)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,0,0,-0.002375668975605485,no_weight,-0.002375668975605485,0.15295792603857472,0.9044,0.9046,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0; eta_x=0, eta_y=0",-0.002375668975605485,0.002375668975605485,0,0,0.045599999999999974,0.045399999999999996,Severity,Severity,"-0.002 (0.904, 0.905)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.15293959460412535,0.9041,0.9041,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0; eta_x=0, eta_y=0",-0.0023518961152709183,0.0023518961152709183,2.3772860334566638e-5,2.3772860334566638e-5,0.04589999999999994,0.04589999999999994,Severity,Severity,"-0.002 (0.904, 0.904)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.001046157666978026,0.06208262193267989,0.9316,0.9305,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0; eta_x=0, eta_y=0",-0.001046157666978026,0.001046157666978026,0.001329511308627459,0.001329511308627459,0.018399999999999972,0.019499999999999962,Severity,Severity,"-0.001 (0.932, 0.930)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,0,0,-0.002375668975605485,OPW,-9.193177449797758e-4,0.08723539017944561,0.9152,0.9152,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0; eta_x=0, eta_y=0",-9.193177449797758e-4,9.193177449797758e-4,0.0014563512306257091,0.0014563512306257091,0.03479999999999994,0.03479999999999994,Severity,Severity,"-0.001 (0.915, 0.915)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,0,0,-0.002375668975605485,MOPW,-9.857330513431191e-4,0.09094034531208763,0.9097,0.9102,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0; eta_x=0, eta_y=0",-9.857330513431191e-4,9.857330513431191e-4,0.0013899359242623658,0.0013899359242623658,0.0403,0.039799999999999947,Severity,Severity,"-0.001 (0.910, 0.910)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,4,0,-1.9513642820493112e-4,no_weight,-1.9513642820493112e-4,0.1417009975076865,0.8956,0.8955,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0; eta_x=0, eta_y=4",-1.9513642820493112e-4,1.9513642820493112e-4,0,0,0.054400000000000004,0.05449999999999999,Severity,Severity,"-0.000 (0.896, 0.895)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,0.14923866654014634,0.9043,0.9042,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0; eta_x=0, eta_y=4",-2.6360312591843332e-5,2.6360312591843332e-5,1.6877611561308777e-4,1.6877611561308777e-4,0.04569999999999996,0.04579999999999995,Severity,Severity,"-0.000 (0.904, 0.904)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-3.0791401412429376e-4,0.07027584853907738,0.9264,0.9267,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0; eta_x=0, eta_y=4",-3.0791401412429376e-4,3.0791401412429376e-4,-1.1277758591936264e-4,1.1277758591936264e-4,0.023599999999999954,0.023299999999999987,Severity,Severity,"-0.000 (0.926, 0.927)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,4,0,-1.9513642820493112e-4,OPW,-1.8572301221355842e-4,0.10011102574990337,0.9094,0.9095,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0; eta_x=0, eta_y=4",-1.8572301221355842e-4,1.8572301221355842e-4,9.413415991372696e-6,9.413415991372696e-6,0.04059999999999997,0.04049999999999998,Severity,Severity,"-0.000 (0.909, 0.909)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,0,4,0,-1.9513642820493112e-4,MOPW,3.236268626083465e-5,0.10520467997226064,0.9041,0.904,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0; eta_x=0, eta_y=4",3.236268626083465e-5,3.236268626083465e-5,2.2749911446576576e-4,2.2749911446576576e-4,0.04589999999999994,0.04599999999999993,Severity,Severity,"0.000 (0.904, 0.904)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,0.1418133486898116,0.8869,0.8871,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",-2.2576498978818884e-5,2.2576498978818884e-5,0,0,0.06309999999999993,0.06289999999999996,Severity,Severity,"-0.000 (0.887, 0.887)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,0,0,-2.2576498978818884e-5,CW,-5.12575736102407e-4,0.1491795340596615,0.8927,0.8927,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",-5.12575736102407e-4,5.12575736102407e-4,-4.899992371235882e-4,4.899992371235882e-4,0.05729999999999991,0.05729999999999991,Severity,Severity,"-0.001 (0.893, 0.893)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-1.7419963578982236e-4,0.0705391362877663,0.9217,0.9217,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",-1.7419963578982236e-4,1.7419963578982236e-4,-1.5162313681100348e-4,1.5162313681100348e-4,0.028299999999999992,0.028299999999999992,Severity,Severity,"-0.000 (0.922, 0.922)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,0,0,-2.2576498978818884e-5,OPW,9.650880494683333e-5,0.10028876202048195,0.9022,0.9022,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",9.650880494683333e-5,9.650880494683333e-5,1.1908530392565221e-4,1.1908530392565221e-4,0.047799999999999954,0.047799999999999954,Severity,Severity,"0.000 (0.902, 0.902)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,0,0,-2.2576498978818884e-5,MOPW,-2.6510398798949863e-4,0.10546088609221226,0.8952,0.8952,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0; eta_x=4, eta_y=0",-2.6510398798949863e-4,2.6510398798949863e-4,-2.4252748901067975e-4,2.4252748901067975e-4,0.05479999999999996,0.05479999999999996,Severity,Severity,"-0.000 (0.895, 0.895)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,4,0,0.040312115589658276,no_weight,0.040312115589658276,0.13254234794792508,0.8877,0.8952,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.040312115589658276,0.040312115589658276,0,0,0.06229999999999991,0.05479999999999996,Severity,Severity,"0.040 (0.888, 0.895)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,4,0,0.040312115589658276,CW,0.04215106692800163,0.14978030106936943,0.8874,0.8999,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.04215106692800163,0.04215106692800163,0.0018389513383433517,0.0018389513383433517,0.06259999999999999,0.05009999999999992,Severity,Severity,"0.042 (0.887, 0.900)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,4,0,0.040312115589658276,PPW,0.017366578068827826,0.07790943810957958,0.9129,0.9131,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.017366578068827826,0.017366578068827826,-0.02294553752083045,0.02294553752083045,0.03709999999999991,0.03689999999999993,Severity,Severity,"0.017 (0.913, 0.913)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,4,0,0.040312115589658276,OPW,0.017065912150491542,0.11086219122402574,0.8963,0.8954,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.017065912150491542,0.017065912150491542,-0.023246203439166734,0.023246203439166734,0.05369999999999997,0.05459999999999998,Severity,Severity,"0.017 (0.896, 0.895)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0,4,4,0,0.040312115589658276,MOPW,0.012566700893277761,0.11671026107331174,0.8885,0.884,10000,"rho_xy=0, rho_uv=0, rho_true=0","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0; eta_x=4, eta_y=4",0.012566700893277761,0.012566700893277761,-0.027745414696380515,0.027745414696380515,0.0615,0.06599999999999995,Severity,Severity,"0.013 (0.888, 0.884)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.13077215979497567,0.9061,0.8952,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.0561081418482518,0.0561081418482518,0,0,0.04389999999999994,0.05479999999999996,Severity,Severity,"0.344 (0.906, 0.895)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.13076118067034534,0.9066,0.8965,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.05613623510436411,0.05613623510436411,-2.8093256112304843e-5,2.8093256112304843e-5,0.043399999999999994,0.05349999999999999,Severity,Severity,"0.344 (0.907, 0.896)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,0,0.4,0.3438918581517482,PPW,0.10779912248829204,0.06121222471951711,0.0088,0.0488,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.292200877511708,0.292200877511708,-0.23609273566345618,0.23609273566345618,0.9411999999999999,0.9012,Severity,Severity,"0.108 (0.009, 0.049)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,0,0.4,0.3438918581517482,OPW,0.1926713238078164,0.0853648032209581,0.3548,0.563,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.20732867619218362,0.20732867619218362,-0.15122053434393182,0.15122053434393182,0.5952,0.387,Severity,Severity,"0.193 (0.355, 0.563)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,0,0.4,0.3438918581517482,MOPW,0.20279330935696613,0.08925446225128687,0.4252,0.6133,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=0",-0.1972066906430339,0.1972066906430339,-0.1410985487947821,0.1410985487947821,0.5247999999999999,0.3367,Severity,Severity,"0.203 (0.425, 0.613)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.26765341299895035,no_weight,0.26765341299895035,0.1276822517452748,0.8086,0.8933,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.13234658700104968,0.13234658700104968,0,0,0.14139999999999997,0.05669999999999997,Severity,Severity,"0.268 (0.809, 0.893)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.1287185375967966,0.8915,0.8568,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.0758384776845451,0.0758384776845451,0.05650810931650457,0.05650810931650457,0.058499999999999996,0.09319999999999995,Severity,Severity,"0.324 (0.891, 0.857)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.26765341299895035,PPW,0.11794152129143315,0.06833194999496568,0.0317,0.4142,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.2820584787085669,0.2820584787085669,-0.1497118917075172,0.1497118917075172,0.9183,0.5357999999999999,Severity,Severity,"0.118 (0.032, 0.414)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.26765341299895035,OPW,0.20782508033711886,0.09437483226666318,0.4877,0.8511,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.19217491966288117,0.19217491966288117,-0.05982833266183149,0.05982833266183149,0.46229999999999993,0.09889999999999999,Severity,Severity,"0.208 (0.488, 0.851)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,0,4,0.4,0.26765341299895035,MOPW,0.22081428501272288,0.099032253302516,0.557,0.8573,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=0, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=0, eta_y=4",-0.17918571498727714,0.17918571498727714,-0.04683912798622747,0.04683912798622747,0.3929999999999999,0.0927,Severity,Severity,"0.221 (0.557, 0.857)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.2656299057933091,no_weight,0.2656299057933091,0.12780070424612627,0.8092,0.8934,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.13437009420669094,0.13437009420669094,0,0,0.14079999999999993,0.056599999999999984,Severity,Severity,"0.266 (0.809, 0.893)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.12888844694073695,0.8863,0.8568,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.07727270147972759,0.07727270147972759,0.05709739272696335,0.05709739272696335,0.06369999999999998,0.09319999999999995,Severity,Severity,"0.323 (0.886, 0.857)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.2656299057933091,PPW,0.1169643516431817,0.06848131095991564,0.0302,0.42,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.2830356483568183,0.2830356483568183,-0.1486655541501274,0.1486655541501274,0.9198,0.53,Severity,Severity,"0.117 (0.030, 0.420)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.2656299057933091,OPW,0.20700339539361692,0.09447307454903021,0.4871,0.8482,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.1929966046063831,0.1929966046063831,-0.05862651039969216,0.05862651039969216,0.4629,0.1018,Severity,Severity,"0.207 (0.487, 0.848)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,0,0.4,0.2656299057933091,MOPW,0.21988066253226676,0.09912114877256206,0.5583,0.8552,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=0","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=0",-0.18011933746773326,0.18011933746773326,-0.04574924326104232,0.04574924326104232,0.39169999999999994,0.0948,Severity,Severity,"0.220 (0.558, 0.855)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.2578814700888697,no_weight,0.2578814700888697,0.12452388252924639,0.7704,0.8883,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.14211852991113033,0.14211852991113033,0,0,0.17959999999999998,0.06169999999999998,Severity,Severity,"0.258 (0.770, 0.888)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.12748332094040563,0.8977,0.8094,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.05418499111878422,0.05418499111878422,0.08793353879234611,0.08793353879234611,0.0522999999999999,0.14059999999999995,Severity,Severity,"0.346 (0.898, 0.809)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.2578814700888697,PPW,0.13964564836368037,0.07417227080030087,0.0881,0.6236,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.26035435163631965,0.26035435163631965,-0.11823582172518932,0.11823582172518932,0.8619,0.3263999999999999,Severity,Severity,"0.140 (0.088, 0.624)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.2578814700888697,OPW,0.2307470526599545,0.10022352091061411,0.6037,0.8887,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.16925294734004553,0.16925294734004553,-0.027134417428915203,0.027134417428915203,0.34629999999999994,0.06129999999999991,Severity,Severity,"0.231 (0.604, 0.889)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0,0.5,4,4,0.4,0.2578814700888697,MOPW,0.2396507266769531,0.10463208143618476,0.6427,0.8824,10000,"rho_xy=0, rho_uv=0.5, rho_true=0.4","eta_x=4, eta_y=4","rho_xy=0, rho_uv=0.5; eta_x=4, eta_y=4",-0.1603492733230469,0.1603492733230469,-0.018230743411916578,0.018230743411916578,0.3072999999999999,0.0676,Severity,Severity,"0.240 (0.643, 0.882)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.15434100022851002,0.8964,0.896,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.0041445839591827405,0.0041445839591827405,0,0,0.05359999999999998,0.05399999999999994,Severity,Severity,"0.096 (0.896, 0.896)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.15433037691716195,0.897,0.8965,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.004149243568508709,0.004149243568508709,-4.659609325968761e-6,4.659609325968761e-6,0.052999999999999936,0.05349999999999999,Severity,Severity,"0.096 (0.897, 0.896)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.09585541604081727,PPW,0.11673524651105577,0.07435334897820664,0.9144,0.9104,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",0.016735246511055762,0.016735246511055762,0.020879830470238503,0.020879830470238503,0.035599999999999965,0.03959999999999997,Severity,Severity,"0.117 (0.914, 0.910)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.06949971268728347,0.0948957595624888,0.9024,0.9037,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.030500287312716534,0.030500287312716534,-0.026355703353533794,0.026355703353533794,0.047599999999999976,0.04630000000000001,Severity,Severity,"0.069 (0.902, 0.904)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,0,0.1,0.09585541604081727,MOPW,0.0714643804447605,0.0989266492868521,0.896,0.8969,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=0",-0.028535619555239505,0.028535619555239505,-0.024391035596056765,0.024391035596056765,0.05399999999999994,0.053099999999999925,Severity,Severity,"0.071 (0.896, 0.897)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.1456191310288386,0.8974,0.8997,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.02351543834231437,0.02351543834231437,0,0,0.05259999999999998,0.0502999999999999,Severity,Severity,"0.076 (0.897, 0.900)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.07648456165768563,CW,0.0375716057342237,0.15246284745732208,0.8886,0.897,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.06242839426577631,0.06242839426577631,-0.03891295592346194,0.03891295592346194,0.06140000000000001,0.052999999999999936,Severity,Severity,"0.038 (0.889, 0.897)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.09907527804572082,0.08121037825456293,0.9237,0.9083,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-9.247219542791868e-4,9.247219542791868e-4,0.022590716388035184,0.022590716388035184,0.02629999999999999,0.04169999999999996,Severity,Severity,"0.099 (0.924, 0.908)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.039205848107291705,0.10738474862551341,0.8844,0.9,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.0607941518927083,0.0607941518927083,-0.03727871355039393,0.03727871355039393,0.06559999999999999,0.04999999999999993,Severity,Severity,"0.039 (0.884, 0.900)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.02999225991058242,0.11372093388312911,0.8687,0.8872,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=0, eta_y=4","rho_xy=0.5, rho_uv=0; eta_x=0, eta_y=4",-0.07000774008941758,0.07000774008941758,-0.04649230174710321,0.04649230174710321,0.08129999999999993,0.06279999999999997,Severity,Severity,"0.030 (0.869, 0.887)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.145184839050827,0.8989,0.8983,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.021612046286096934,0.021612046286096934,0,0,0.05109999999999992,0.05169999999999997,Severity,Severity,"0.078 (0.899, 0.898)"
Spearman,L_Y_sev__K_X_sev,all_spearman_L_Y_sev__K_X_sev_results.rds,20,0.5,0,4,0,0.1,0.07838795371390307,CW,0.03943294514965663,0.1524787072716762,0.8868,0.8934,10000,"rho_xy=0.5, rho_uv=0, rho_true=0.1","eta_x=4, eta_y=0","rho_xy=0.5, rho_uv=0; eta_x=4, eta_y=0",-0.060567054850343374,0.060567054850343374,-0.03895500856424644,0.03895500856424644,0.06319999999999992,0.056599999999999984,Severity,Severity,"0.039 (0.887, 0.893)"
