correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_obs,mean_estimate,coverage_obs,coverage_obs_dist,coverage_true
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.9161,0.03389999999999993,0.9051
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06851357232691821,0.9293,0.02069999999999994,0.9206
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.23467471584546304,0.9134,0.036599999999999966,0.2411
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.23467471584546304,0.9134,0.036599999999999966,0.2411
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.2343408287438447,0.925,0.02499999999999991,0.1264
Phi,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.21552436788004076,0.918,0.03199999999999992,0.0919
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-4.969210843049588e-4,0.9319,0.018100000000000005,0.9328
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,4.8187257764391604e-4,0.9345,0.015499999999999958,0.9349
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.014475741088209858,0.9262,0.023799999999999932,0.926
Phi,L_Y_dich_1_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,PPW,0.030794830811503054,0.9242,0.025799999999999934,0.9027
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.06080658838647251,0.9202,0.029799999999999938,0.9028
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.05852919004457217,0.9169,0.03309999999999991,0.908
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08942106657814673,0.9192,0.03079999999999994,0.9353
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.23433487891959237,0.919,0.030999999999999917,0.1542
Phi,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.22038451434735853,0.915,0.03499999999999992,0.163
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.017437458477076406,0.9252,0.024799999999999933,0.9289
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.0054041387662808246,0.9325,0.01749999999999996,0.933
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.030414470566938964,0.9313,0.01869999999999994,0.905
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.03587105347621787,0.9183,0.03169999999999995,0.8985
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08215205898517756,0.9289,0.021100000000000008,0.9322
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.24300262970621264,0.9263,0.023699999999999943,0.1694
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.21239945858104603,0.9189,0.031099999999999905,0.1409
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.019440953042911102,0.9282,0.02179999999999993,0.92490000000000006
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.029943099266791288,0.9117,0.0383,0.9101
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.05630943502719742,0.92490000000000006,0.0250999999999999,0.8852
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.050564273632980807,0.9296,0.020399999999999974,0.8967
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.051467976078930396,0.9291,0.02089999999999992,0.898
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.03327250123407358,0.9134,0.036599999999999966,0.8702
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_2_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.025666495719388945,0.9287,0.021299999999999986,0.9257
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08067320022675968,0.9208,0.029200000000000004,0.9235
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.043750297547697686,0.9303,0.01969999999999994,0.8989
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.04597528708618652,0.9237,0.02629999999999999,0.91
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.028803098028569816,0.9138,0.03620000000000001,0.8906
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.21898030630898435,0.9139,0.03609999999999991,0.1432
Phi,L_Y_dich_2_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.20672638852926023,0.918,0.03199999999999992,0.1428
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017464246425560827,0.9331,0.016899999999999915,0.9332
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-2.271820791933467e-4,0.9333,0.016699999999999937,0.933
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.013966695000725097,0.9264,0.023599999999999954,0.9264
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06403577979564269,0.9195,0.03049999999999997,0.9264
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.05811475225842611,0.9301,0.019899999999999918,0.9189
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.23360962227312346,0.9294,0.02059999999999995,0.1147
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.22400874046717212,0.9276,0.022399999999999975,0.1004
Phi,L_Y_dich_2_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.22087959210091385,0.9284,0.021599999999999953,0.1127
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011504508388772202,0.9383,0.011699999999999933,0.9375
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.5274757684466047e-4,0.9325,0.01749999999999996,0.9322
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.015190281571077208,0.9299,0.020100000000000007,0.9294
Phi,L_Y_dich_2_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_2_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.06058735720457117,0.9203,0.02969999999999995,0.9048
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,OPW,0.03369834257571374,0.9224,0.027599999999999958,0.8791
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,OPW,0.023471568707590047,0.9186,0.031399999999999983,0.8712
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.06443753005286014,0.929,0.020999999999999908,0.9186
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,no_weight,0.2431820216347617,0.9093,0.04069999999999996,0.2968
Phi,L_Y_dich_2_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,PPW,0.02298946713926347,0.9273,0.022699999999999942,0.9294
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,0.008649531842056205,0.9308,0.019199999999999995,0.9308
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.053696450977030845,0.9215,0.02849999999999997,0.8873
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,PPW,0.19680667655131948,0.9195,0.03049999999999997,0.4141
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.19194975764799743,0.9215,0.02849999999999997,0.4547
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.1966338482618119,0.9186,0.031399999999999983,0.4007
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,no_weight,0.0655722078030616,0.913,0.03699999999999992,0.9118
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.9152,0.03479999999999994,0.8986
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07569997420726804,0.9176,0.032399999999999984,0.9265
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9123,0.037699999999999956,0.9095
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.32823690693931457,0.9207,0.029299999999999993,0.5683
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.22617127089405764,0.92,0.029999999999999916,0.1437
Phi,L_Y_dich_3_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.025434712418067797,0.9273,0.022699999999999942,0.92490000000000006
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,no_weight,0.18584857151176185,0.9146,0.03539999999999999,0.4615
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08035481472241796,0.9211,0.028899999999999926,0.9291
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.04333519859928255,0.925,0.02499999999999991,0.9015
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.04476927927566427,0.9324,0.01759999999999995,0.9014
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.02775793122869265,0.9125,0.03749999999999998,0.8835
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.24161692941992702,0.9112,0.038799999999999946,0.3611
Phi,L_Y_dich_3_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.20764346817931395,0.9191,0.030899999999999928,0.1434
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.03384440963908371,0.923,0.026999999999999913,0.9204
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,0.9172,0.03279999999999994,0.9171
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,0.9111,0.038899999999999935,0.9106
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.16231721294334564,0.9162,0.03379999999999994,0.4901
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,no_weight,0.18607078613796055,0.9163,0.03369999999999995,0.3828
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.1943392178447709,0.9163,0.03369999999999995,0.6348
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.06788506785710548,0.9256,0.024399999999999977,0.9167
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.01700211078469708,0.9179,0.032099999999999906,0.8814
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.019701343027875125,0.9176,0.032399999999999984,0.8899
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.9123,0.037699999999999956,0.9095
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,no_weight,0.32896502905034614,0.916,0.03399999999999992,0.6878
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,no_weight,0.24103886468225041,0.9134,0.036599999999999966,0.2902
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.25956250307418216,0.9094,0.04059999999999997,0.4863
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,no_weight,0.2338878824323658,0.9116,0.03839999999999999,0.1998
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017556472286567278,0.9271,0.02289999999999992,0.9267
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-3.972953435996983e-4,0.9209,0.029099999999999904,0.9208
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-0.017684205337270203,0.9166,0.033399999999999985,0.9159
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,no_weight,0.0419497695755974,0.9183,0.03169999999999995,0.8934
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.9144,0.035599999999999965,0.7605
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,OPW,0.25606565614217264,0.9144,0.035599999999999965,0.783
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.25606565614217264,0.9144,0.035599999999999965,0.783
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,no_weight,0.1874546451860911,0.9183,0.03169999999999995,0.4665
