correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_coverage_true,mean_estimate,coverage_true,coverage_true_dist,coverage_obs
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09469103978621488,0.9323,0.017699999999999938,0.8928
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09372000081635529,0.9284,0.021599999999999953,0.8648
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07133616112933533,0.925,0.02499999999999991,0.9119
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08910386486388083,0.9267,0.023299999999999987,0.9142
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-6.434239309583376e-4,0.9371,0.012899999999999912,0.936
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.014436289801643631,0.9298,0.020199999999999996,0.9289
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-7.95458984175703e-5,0.9307,0.019299999999999984,0.9303
Phi,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,PPW,-0.0018921461157721548,0.9276,0.022399999999999975,0.8853
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09425334204527402,0.9263,0.023699999999999943,0.8931
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06540707541304888,0.9172,0.03279999999999994,0.9117
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.08100970616787237,0.9325,0.01749999999999996,0.8983
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.0632050543647448,0.9173,0.03269999999999995,0.9279
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011740338632460921,0.9331,0.016899999999999915,0.9332
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-0.01832100269167377,0.9204,0.02959999999999996,0.9192
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.693736238998216e-4,0.9172,0.03279999999999994,0.9173
Phi,L_Y_sev__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.013125409374336601,0.9102,0.039799999999999947,0.9075
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_sev__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.113495880953709,0.9156,0.034399999999999986,0.8811
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.07446441915953238,0.9212,0.028799999999999937,0.9061
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.09884636314219963,0.9195,0.03049999999999997,0.8804
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08902761141914903,0.9145,0.035499999999999976,0.9079
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_sev__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2757065912999628,0.4403,0.5096999999999999,0.8797
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0011527868787224605,0.9321,0.017899999999999916,0.9314
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,-3.3228954058206884e-4,0.9241,0.025899999999999923,0.9248
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-3.691167760392937e-4,0.9278,0.022199999999999998,0.928
Phi,L_Y_sev__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.02456429536509022,0.9137,0.0363,0.9182
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_sev__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.08899635393993724,0.917,0.03299999999999992,0.901
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.08899635393993724,0.917,0.03299999999999992,0.901
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09906249209875738,0.9231,0.026899999999999924,0.8695
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.09573846584844775,0.9252,0.024799999999999933,0.8834
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.09713468527015379,0.9186,0.031399999999999983,0.9055
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_sev__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Phi,L_Y_sev__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-9.627372087928238e-4,0.9304,0.01959999999999995,0.9298
Phi,L_Y_sev__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.1063106333743628e-4,0.9294,0.02059999999999995,0.9297
Phi,L_Y_sev__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-5.765888954202886e-4,0.9264,0.023599999999999954,0.9263
Phi,L_Y_sev__K_X_sev,20,0,0,4,4,0,0.0419497695755974,PPW,0.017178975188623543,0.9181,0.03189999999999993,0.908
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.7605,0.1895,0.9144
Phi,L_Y_sev__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.7054,0.24459999999999993,0.8878
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.6984,0.25159999999999993,0.8839
Phi,L_Y_sev__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.7336,0.21639999999999993,0.864
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.08415389157438445,0.9239,0.0260999999999999,0.9086
Phi,L_Y_sev__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.0701621889786828,0.9213,0.028699999999999948,0.9033
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07175414784464751,0.9251,0.024899999999999922,0.9083
Phi,L_Y_sev__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.07513306252502404,0.9244,0.025599999999999956,0.9208
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.6879,0.2621,0.9159
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.4821,0.4679,0.8969
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.4856,0.4644,0.899
Phi,L_Y_sev__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.4295,0.5205,0.9022
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.006391163245852189,0.9437,0.006299999999999972,0.9444
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.0011497254969060184,0.9482,0.0017999999999999128,0.9484
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.001523719510404683,0.9428,0.007199999999999984,0.943
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02220551430211804,0.9257,0.02429999999999999,0.9174
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.11224431097797127,0.8995,0.05049999999999999,0.8955
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11264062538324081,0.9106,0.03939999999999999,0.8549
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11307242438312468,0.9144,0.035599999999999965,0.8641
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10679006546980466,0.9197,0.030299999999999994,0.9173
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.005205018727357461,0.9463,0.0036999999999999256,0.9453
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.0014768346593275266,0.9452,0.0047999999999999154,0.9452
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.01655193209447446,0.9365,0.013499999999999956,0.9365
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02160748640470587,0.9248,0.0252,0.9195
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.10980361126660754,0.9208,0.029200000000000004,0.877
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.13332030781063117,0.9045,0.045499999999999985,0.8484
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10922942381651932,0.927,0.02299999999999991,0.9261
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.01734641968613192,0.9327,0.017299999999999982,0.9306
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-0.005007434201827552,0.9358,0.01419999999999999,0.936
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.03430110406672591,0.9042,0.04579999999999995,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.041846518765637684,0.8977,0.0522999999999999,0.917
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11685304164366991,0.9238,0.0262,0.9042
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.13783175864929673,0.898,0.051999999999999935,0.8966
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.4118354037145791,0.8739,0.07609999999999995,0.8225
Spearman,L_Y_dich_1_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014348194026008725,0.9263,0.023699999999999943,0.9267
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-1.2085737380124846e-5,0.9296,0.020399999999999974,0.93
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.008171135713094657,0.9205,0.02949999999999997,0.9203
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.03364576406828139,0.9054,0.04459999999999997,0.9205
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.1175318359255869,0.9045,0.045499999999999985,0.8778
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.8989,0.05109999999999992,0.8983
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.11260169070202947,0.908,0.041999999999999926,0.9074
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_1_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-5.97562633313004e-4,0.9345,0.015499999999999958,0.9357
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-6.263381422425125e-5,0.9365,0.013499999999999956,0.9369
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,0.01091946319978805,0.9229,0.027099999999999902,0.9228
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,PPW,0.027161639167387144,0.9051,0.04489999999999994,0.9213
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_1_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,OPW,0.10883485348689116,0.902,0.04799999999999993,0.8996
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.11631626645392656,0.9168,0.03320000000000001,0.8732
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.09104208716587697,0.901,0.04899999999999993,0.8914
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.12663939990503761,0.9021,0.04789999999999994,0.9002
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.8409,0.10909999999999997,0.8782
Spearman,L_Y_dich_1_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.8319,0.11809999999999998,0.8756
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,0.005870072567931445,0.9455,0.0044999999999999485,0.9435
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,0.01570089052491963,0.935,0.014999999999999902,0.9348
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,PPW,-0.001175885411272644,0.9428,0.007199999999999984,0.9427
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.021649651922126777,0.9241,0.025899999999999923,0.9242
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,CW,0.3438637648956359,0.9066,0.043399999999999994,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.8915,0.058499999999999996,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.8863,0.06369999999999998,0.8568
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.8977,0.0522999999999999,0.8094
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,CW,0.0958507564314913,0.897,0.052999999999999936,0.8965
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.13345703474716727,0.9031,0.04689999999999994,0.8382
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11044014349530296,0.9235,0.026499999999999968,0.882
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10955612554297163,0.9242,0.025799999999999934,0.9234
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.9059,0.04409999999999992,0.8903
Spearman,L_Y_dich_2_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.8403,0.10969999999999991,0.8788
